# energy [H], band-resolved DOS
   -1.229404    0.083328
   -1.227304    0.085364
   -1.225204    0.087475
   -1.223105    0.089666
   -1.221005    0.091941
   -1.218905    0.094303
   -1.216805    0.096757
   -1.214705    0.099308
   -1.212606    0.101961
   -1.210506    0.104721
   -1.208406    0.107596
   -1.206306    0.110590
   -1.204207    0.113711
   -1.202107    0.116965
   -1.200007    0.120362
   -1.197907    0.123908
   -1.195808    0.127613
   -1.193708    0.131487
   -1.191608    0.135539
   -1.189508    0.139782
   -1.187409    0.144226
   -1.185309    0.148886
   -1.183209    0.153775
   -1.181109    0.158909
   -1.179009    0.164303
   -1.176910    0.169977
   -1.174810    0.175949
   -1.172710    0.182241
   -1.170610    0.188876
   -1.168511    0.195880
   -1.166411    0.203280
   -1.164311    0.211106
   -1.162211    0.219393
   -1.160112    0.228176
   -1.158012    0.237496
   -1.155912    0.247398
   -1.153812    0.257931
   -1.151712    0.269149
   -1.149613    0.281114
   -1.147513    0.293893
   -1.145413    0.307560
   -1.143313    0.322202
   -1.141214    0.337911
   -1.139114    0.354794
   -1.137014    0.372970
   -1.134914    0.392575
   -1.132815    0.413762
   -1.130715    0.436704
   -1.128615    0.461602
   -1.126515    0.488681
   -1.124415    0.518204
   -1.122316    0.550472
   -1.120216    0.585835
   -1.118116    0.624698
   -1.116016    0.667538
   -1.113917    0.714912
   -1.111817    0.767478
   -1.109717    0.826019
   -1.107617    0.891467
   -1.105518    0.964944
   -1.103418    1.047805
   -1.101318    1.141702
   -1.099218    1.248662
   -1.097118    1.371194
   -1.095019    1.512427
   -1.092919    1.676307
   -1.090819    1.867858
   -1.088719    2.093546
   -1.086620    2.361791
   -1.084520    2.683706
   -1.082420    3.074146
   -1.080320    3.553269
   -1.078221    4.148841
   -1.076121    4.899698
   -1.074021    5.860974
   -1.071921    7.111929
   -1.069822    8.767285
   -1.067722   10.992056
   -1.065622   14.015017
   -1.063522   18.118530
   -1.061422   23.532161
   -1.059323   30.065426
   -1.057223   36.377663
   -1.055123   39.712740
   -1.053023   37.972113
   -1.050924   32.307844
   -1.048824   25.619876
   -1.046724   19.772617
   -1.044624   15.248404
   -1.042525   11.897805
   -1.040425    9.435704
   -1.038325    7.611822
   -1.036225    6.240967
   -1.034125    5.193418
   -1.032026    4.379547
   -1.029926    3.737205
   -1.027826    3.222813
   -1.025726    2.805370
   -1.023627    2.462489
   -1.021527    2.177747
   -1.019427    1.938925
   -1.017327    1.736797
